id,score
d2bfebb85595416eab15de7120b4d936,0
7442cb12a2ac44cc934d11ca0ec32ccc,0
e96d69d8c10e4a8f94b16a0a1b70ecd8,0
4dd5db77afc643558df43c311c8c1c76,0
8369f69152a042d68e9ecd5d8ea72df4,0
56e2328d93e745feb17c97338f95fd71,1
b05a99898c9541d9a27dd896ee213ce9,0
2e312025db0547d1a9309a89f7139af4,0
1267a8f45ced43d98aa423fa8af1908d,0
1bbd189af77f4253812f2a77a7532185,1
1bc7aff82ab746beb384c1007e3534bc,1
12ccc7f5940e4126b45cc0e3b6a1be88,2
6064f15c903649d7bf3abb096d2b4c21,2
77302b9aac684d31b4b5e1abbedb2cf9,0
b97c0bfb36be4c05a1aad0847dfae76e,0
9ba81b1c5d6a47a7a9173b20ef58d9f4,0
b76be5818acf4eb7b664dae59904388b,0
e76893a722d642e7bbc672ffa2eadf89,1
dcd39972ff514bd49fbb81de319724b9,1
0c457eb2da204eeb92797b3ef7316e3c,0
eb6b0c74414842478250ffb62e2ce145,2
7b228d130eba41609de5c654e44b64ba,1
b84ca7a896544470979c17916a964019,0
1413d50f9f2a4b4ba585af6c6b594321,1
7276f309bfba4d3abbd6ec1af94cad09,0
8f335d10bf53460a89b3a3ebf249bb7c,0
24196b6c4016409bb26d8894949481b2,0
4a174b4d36d844b7b1997bee3519bd52,1
9c9c3519d18b4e79a8ac4b5159ff3a4d,0
ba88cca154944cc58dec3ba67223cd8f,1
d2fb6ceacb834d7196dc7faf3499c7ca,0
34048a6785a64b8da47d7d5ffa282831,0
862b80a64e9e4ef6b22fc32edda0ad46,3
c3c17d7147294ee7b75ef7aba8e77320,3
6a61e84b51a747d6acba221d12e08a97,0
51b6c2d073eb47c58d21abae87c02365,0
49cacdd8c13f4637ae2d41695c5c48be,1
7cafc7e6d263444c84ca3d5321afdc7a,0
770a584db9bd45a4a5d00b3713d8a3c0,1
9bff15720a8a4981b91440962369d1e4,1
f2bd73729d45453c8e4086561e914c46,0
8f4c65a507244d26b9c2c288ed6f02f5,0
f7f0a92c3e4842cd9045e002819564e9,0
59ef9a8cec5e4994820f095e74e1252f,1
3a5c18ce2e1840fb9efeddfb2c33f59d,1
4837c9a7434f49509a3aadf834ece2c6,0
aaa72adcde4d4a78a7e13f0e0eaf204d,0
03d5299f40d54bdaa40f31b6c5736338,3
ceddc777424244fe8c4a85d515e3a713,0
bae0299e79c5412aa9e3b672c7f74873,1
a5ce686fe39943e1951db8dc9cbce5d8,1
3d630c01217f4147bde16828c49aa468,0
f41ecd5ad57c4745992eae2c2c807fdd,1
ac1b33e942e8475fb243bb4e8488737a,0
23128d0f80de47d3bea64d22cad448a8,1
61d37711d72a4ec8b8fdaf9e484f0d85,0
dd95bcb7e6234c36940f54613cd16abf,0
552f0d27b7a043afb6b49213e9128794,1
6a9ed078a3a0435f88b9ff644a8b3fe1,0
b0db497180fe43c1b6a4cee7d2f207d9,1
3a5d6d37632b44bbb34c3885d378e183,2
26281e3ec0e541bfb466a652d91faf9d,0
ec530e8ea7f9497484cf2eca7e0ede9e,0
092b4c1ff9fa4d58a56cc2b1e1bc44b8,1
5ddf680609a64f79b22a7d66e59d0b9a,0
75791c79cdd74e5b925c5ad097868840,0
8cc02a7885f54f99a290d5a56bc96a58,0
d14b199233f74ea39f56a05b31ca9b7e,0
aa8f4c23fa3e4cfa85b320122bc1b1ac,0
6f3747946553475c8b54e0f403b8e269,0
dcb6486b692e4337b207af2e9d2d4014,0
f68b616496364d5dad4f9471d72a95d4,0
07cfcdcfa1b04ac1bfd91f18a62e4fc2,0
582b677328bd4e72904aae836e046bc6,1
4364bdce17244051b2b32d3e5626117b,0
a232f09398e44b91bd5b892c927e07be,0
e5616babd5f04be991aea1e94b3ec5af,0
a6e24f8cf6ef4fa08826377ce2e75c7f,0
7e7173d89f504497a7022428aa3feaba,1
22fd621d97a34ffea4a3589ea99fb696,1
bd384783dd924e8092843c8f3adaa750,0
6b5d8a8a6e594116965525128f009ba8,0
1d6da3ea335c4eeeb70c77d2e5f5e691,0
4030dbdfb0a54714af8ddb060c1674f1,0
c81395b6c8bd4480a3328a4ac7171904,0
821046ccbe814bac96ed3a2d4d0f33a7,4
39c95ca6a95c4257a683a931245fb8fc,1
68fc262e01ea4998b3174f4a4fa1f630,0
7bd81f0b43e44bb1bfb5aa211b23f607,0
a5a0bb187b1f4bce9902730d715e2643,0
e1e03a96aa554683b5e8d7497e2ffde5,0
172be63635264a0ca40b8aa14f85d395,0
4644fddc9d864f9799a2228259823697,0
caa6129bff1d4bb7881be5f3e51662c4,0
30d045c14712467ab51ba7e1d3fa37a4,0
5e40a4fadce84a5ca9c77bfb30c544e6,0
7a793a8bf8ee462f8a67f7f44a2dfe84,0
4015fa4c63bd489fb71a4c46282a9c82,0
587c17ac644c4386aee42108cd394044,1
560ba96b60af4abdaedcdad0965b3f6f,0
64869da09abf46e8ae97d03079adc501,1
fa035f4ae274408ebbe9991ec0541b14,0
4a8a144dcf384534bb02bfe17f24f321,1
e4acd9b067664dd7b161a4016ed8572e,1
853f911e05994274beef4e8b7a89a42c,4
ebf16eabdb3b49ee966c6493601dd1ec,0
e279ba87451442c7a5897a9d125b6764,0
3ed10297b1384b78ac12cf69c8c8a61a,0
ca1cb994ccf44a87aac404039a75d874,0
b3bd4d4e918e44a4b6db29e7f6e1ab23,0
bf486927825e493982dc4c393a87fe79,2
a899a6184fa54b1bae0ea8601cac9057,1
4299648adb524db5b64468f9c0cee5ff,2
f0579b63015845bb842ad493e1fb02e5,0
c5d57e84313e4d8c9aa4b2b3cd1c7ddb,1
df29be046f6845c3ab5ce1ad5d07a381,1
886cfb98144f45ca9f39ca3331f2adc1,1
5fb3d047244d4c499e5460cb9d9c7342,0
267e02c4e4994f82b3ff2ea627cc490b,0
2409997a073c454dad0a4c05d8bee550,0
d3d9eaa9bbcb40fbb866356655e08810,0
d814ea54dc2d4dd3823af527481fe427,4
f1cf80b91d3f4fa2a974b0a3727b6aa2,1
643d9d198c06432389b52a5857591f19,0
1ec3f501802149feaec626ed2c814eb1,0
6306f70bf5cb4889b7d0e2df6cb7fa40,1
44aafc01f064453592f641b2ddfe44b4,1
9e622f27061f4f0f95fef3c42a1eb284,0
26e365e5986841f8af04712c797d3a2d,0
5fb1b3a874ab454db60d173a3d7bb85b,5
3224862275b8495388cab7658b890b0b,1
4895f7442f104fdb9f51e60d8b171ceb,0
62111628a5a94fbfa1a5754edc744d67,0
711e589d6d094b22a5a87a81457d19d5,0
c94f0accc3e147f5b4bf9cae3f915e61,0
35111babf76a498c8a71acfe2d890704,1
2dcc711ae53745e6aa249d579b3972ce,0
e031792767f04b338370ff57b9b57b26,0
ed2be952a34d4d82b3fff5d4c50c37e9,1
ed73a20d3132429e8259cc25ec65b445,0
c6c50d09d55c4a1f8ba83c8f403f3451,0
867e224017964177bf8f4e3333cf27e4,0
3abadfbf05004c0cb338e7918202d24c,0
689dbafdf00242d381ba6042aa29b86e,0
85c81ed25ff346189488cfdca1aea3b8,0
3720772e87aa45ef8e0dbff37ff7400c,0
6f2f4c786cca4fd4a1a81088337ef166,0
5a11142152724cd9acfc6e51537e3a2b,0
e7beda8401d54a5ba22a8440aaa39fb0,2
d9f97c2f78794aca811efba0f4efd78a,0
6bd6a98eb9bd4342a2efd02fabd72798,0
5feb27a958584ce3830f365a5abf361f,1
2ffcce9c678141e69c381c3e90d9fa86,1
a50c6e5eca614ee583bcb442b5e2794b,0
c3e0cc6b30724e34b90ada4daea98e67,0
ab89a1e345a449379fb3343798e3df2f,0
0c804db538584e4abd41e7ee726a1822,0
a70ac304f0384d40bdd2c6c1f62f21ea,0
abb66282d261482284c0084cd4b0ef06,0
1405d2c9d187436f9fbc98a1659bddd4,0
b2005bc5ed0e4fb58c693d26bf352d7a,0
b0ebb7e81bc24ddab790da040ab763e4,0
bc4a1e46b4f648fbaf8c4754604f268e,0
c9c42ad4150646c69f2560f361388a28,1
0a57663e39804960adb6f38391443012,0
5b98528178f347588bdcea6804205e2f,0
cc5bcea1e27e44c7aea8f5fc33909c3c,0
6dc02807d5b04736a9c2a3d3a5cfa7d9,0
f2b1c5ea12ba4b3fbed1cf44fea8caca,0
b81a1cce2947460d9735633fb346ffc8,0
3914d70b386544969dd0f255c0a22656,1
78a606b001574e789b4aaa5a08eee1d5,0
694afca82502458fb7474cc72a3a62da,0
d8f295611a1140f8b1715e686d61bac3,0
3ad52873c36f4ef2b4a72da7b4cd41e7,0
3a18e3d4293646e9b1d7b55e56c96ff9,0
6cc287780e1f4d18a07592157e138c19,0
e298dbabb59c415396704c4955aa8958,0
9cafbc5f91c24a0b98d866639cbd6851,0
3cf6696d90454392bab8205483207703,5
532ffd6ef93b493f87e278f401d078ae,0
3a4a357b22be464e8bebe8c2800519d3,0
796391e5b7ee427786cec58cd4733697,0
d4ef0db8efab469fbb53eb7bd0142eab,0
df56d6f799f9430c8094b1e80f869870,0
9930a6d7477f476eba4e751710614230,2
e663f178291a43288c50c7b637c6549f,0
6064d528cf4546a5986c9741e5e70682,0
49ad9e64811649d58a89375db21ac463,0
70c8b28556014751b763c84502427601,0
488b22afa13d4fc0945ce6043fcd3d04,0
de29a16a53ac4634a4aff621905b7e0e,0
141ee8eb10464f59a31cac5545fc1cfc,1
e3cce4332e334ed9a8be8944d812a6cf,0
4eb54721e3f14715aa84d784d980b646,0
6c1015accf9d458da23d8d52162640a7,0
aa93558592da45aa8dc0d9ac15d8e0eb,0
a9a54dec43724f2ea90753984ed73ede,0
3b2f2b427ee246e58973f1e9be6c122b,0
09e7c329127140279334b8772aab25fe,0
f88faa8bf8ad4ef59a11ee28ffc866ac,0
b3455490b6ef4f78a52c2b8ee33855d3,0
db7fd862125a4b91a1d0b5dc7a01bf3d,2
cbc44894627c4102a3390261aed51dd2,0
b3b2ea2e0a734a1b9b01a8fd4a2eb25f,2
93b7b3a9193f4d9fbda06313b3a6faff,0
3d74724dbe544c89a28219e5a0b5100e,3
e9517272d9014fcaa10ab04472c00a2f,0
3f04b1dbcc904f10b16b5291c7085ce7,0
50da052ce959455ca5b11646e4b8eabb,0
f72522650901433596e7a2b2c65cc843,0
1112f6855e8a43c184088b744a6c25c0,0
6988c7ff396441718c5e2c5ca3e3767d,0
5f0b774dfb424d7a891beed54fd4c202,1
13091b22ad2941faa0847cfb104fc81c,0
b12bfa9b29f642f3afbe02a3ac59e484,1
8cbf31884f4c4ca7bead85236e60a262,0
14bb3f5ab30a4322a156321bad2576f8,0
c5e5b910abaf4b4481aa57eb6f72b8de,0
28e82785bd1d4772ac3eb68e45534fea,0
fcbc9f84e7eb4fe491e63bab29b1a194,0
81c721f491ed43238882afb292f58bc4,1
51ee1f2e41ab4db6999869fe6dcd34c9,0
8012c838f0914cce9fe5de08d89a2950,0
894fd72b0f74486c9a4f8c921943fcca,3
64040e9d58994387b834eb6a5dcd6812,0
75124a44402a4537bc4b040e2f3ca7b8,0
5e74c1d7e0a6474388b88be170ea07d6,0
a0914389f3f745f2a083313418e62229,0
00801ce1e1bc43b8adb7850cc143eb65,0
17aeda91372f43d9bf84ee88cbcb5dd2,0
a29f947d6fbf4e56aa8e00135b59c4e8,0
4236393b281741b1bf240e9fe9b3b7d7,0
ec6154a2ae864178991c6f71e5fefb61,0
f236089f4b5e483395ab8f964a2aa84c,0
45760cfa241642a4947357a1eff4b9f4,0
6f2002a50337495692272868cb66bef8,0
851c275a282845a98e770d4298f2b187,0
6a812aad16024be0b7451b35188c388c,0
42016ffde3d14421907d1a5be2021257,0
9214c841e7a14181af7c42e89061b8ae,0
d45f9df8251b465b8794a80ac91c4217,0
a86f25507f884c4a9b29a8292a28357c,0
046e01b7a7ac47d9a2e807c7ce0dd2dc,0
36951a76b697471b8e7b522b2943c5c2,0
2437e0a3e3cd4c8bbadef7c2acf10704,1
e8411c654c5e4f72aba5668e5a764dcb,0
0095dfe18688433f840db06ed17ac464,0
58424e6f8c0c4c8ba179541aa7653d56,0
2fa908217ab24c47aced2c39b359ce1c,0
cd13eaeb43b64736abf7bf9da1bc0a87,1
e4798fd3559c459b82eb2b747357fa89,0
0da3f97bd65f468f91b43940b9f5463a,1
851319f8ecf44d209ca2c1621bb0954b,1
4a9db58c71a6448abb73c85816d63ce6,3
071b96601ba4405c85b4ead47fa31f99,0
779e298a1b7141a9b2352f226696e50d,1
d7c5ae5e43564e32a5e1b04cceab83c3,0
c5bff6bbef454504b6187e561e3adb04,0
1299b88f8a33495d864038e3f3b9a171,1
c68743f36ca94411a5d894f1f3b00830,0
a53144385d7a42f09596acd850e9cbb7,1
0f93a8a8cea646d489f632fb8a1bdabe,1
00aca6b4fc7949008a606dd78e396ed8,0
6d084950f31e4d1d8a9e4ceffe7b9d7a,1
93a15442a19b404986f002e440b36d16,1
29ca28c3140a430aa28801cbe43d21e4,0
d7a81190750640e8a773ef095357ba0f,0
a2999e75db2040a49ea3c675f501987a,0
96d4350bcec045d1a1319cc1893f8550,1
50620f69785e4ff3859ae6262742550b,2
258bceeff330400e9b8b594df848f14b,0
d74b0d69301341afb8517cff71a73990,0
51d0321375a74a28aa3e871fb8a321af,2
c7b544adff1248ec889a4deeed1b7dda,2
5e97364493934e46a46c3ccedb2148d8,0
18efea70b52c43b0bbca22e9b64c73bf,0
3a90135453254dd4bbaac05f475ca1b6,0
6c4090ce70a445d3837b6522a3b5dede,0
b3217084030e429c93989c04ab448ea5,0
ca7013658fd243e49dd94f85c929faea,0
e752eef951354cf48c1f7f836cbc4c98,0
74e64aa9eca64685bb28c0112d8859df,1
7daf6fcd5b3a4ab38affa08091ef3cce,0
f7a24279856d4e1ebbcccd9e740c3f20,1
20b08747c55846df8c2e1aabadfc5c05,1
4bc7d95b172c49a3a44c2e62f32f377a,0
1bfbf3969f60467dbcd9a7378b86df38,0
e8368ec3554b445c9afc016351b87597,0
08d3a6b9ea604f2e92faf26d48434817,0
188732d2974a401684376fe039b8dcce,1
f45045bf93b4442d968c76afe0e617fc,1
b15881b6402f4ba7826677753e118646,1
c7a7e0be223f4bfea9af88b9cec3e21a,0
415e467e51ce4819ada538f37bb46a4d,1
6bcdb718e50b40649f4f24f84fb826b6,1
83ecd3b319414ff1b7f4994b9671097a,0
8d10ead2e603481892320618d61aaa5a,1
4bbcd45a8ede498083ed1b058d12b0ce,0
97ec1ca5fff94964aaff368f4c1559f6,0
84ead2e5d24f495c90c9a79ae829fe03,0
e4e5d45fec9340a1b936f24bff96adef,0
050a90e8fe824afc95bd1d1d5bd4b5a1,1
87de4e992915477c874b24f55d9a288e,1
f158e8306c204d99a08ef78d5cc36687,0
7c89afe11810404093456d3d304ea5e7,0
05b9a22d44ed4dba9a9d752c5f31a4c6,0
f42352cc568e429eb6480804fe2fb225,1
cb4da3d701b543229fc03ef3ad2b3d1f,0
3d2ea854cb1347cfbe817b1edd0275b2,0
cf52ac4acd3c446383c81baebed86e2f,0
d7d0728223244789954a9575eefe66f5,1
3d2e8e43a4924f59b1a36bed658cc475,0
36514c2426eb4f5289daad1f1bafdbc9,0
1d8910ff81a346a597424544e6200fb5,0
25ff2f4c74dd45338e7940b1d8859eaa,1
86cd3003861a4694bf1682cca1dd3a57,0
07061ca4b23d4fa39302cebca9d14641,1
086ce50528c345049675964f133c37e6,0
8d4d9beab33f48b991d264b1bca59957,1
ae16310698044361bae4be4e2800e62e,2
6f8271e542644d3c9b0a482534a32e22,0
de1cc327ad4c4f258a4018e0f87633e0,0
c341c015c5f7427791c71c5d6aa6f987,0
7d713089cb7a4b5abdf6fa10a291d096,0
fd849041cf744684869d0f335afd037b,0
06a4f99125ab46d5a729339f8ad51f3e,0
ce1fa757997440c58c3c00ec958f93fd,1
62a504f2a906410a8f9d1e22cd70ef1d,1
a36951e935734c2c9e99c3c3819c7a0d,0
b4156227fe784f0e8624c0d2af80797c,0
c5f8582d7fc348dd9cc4216de1f61177,0
2add34c80abe4cac84811fb1fa00ef7b,0
e0c128b648df4114893be7b592de0956,2
e63f96dfa43e45eb9a088ad1e9c6225d,0
495d2c21560d4981a475de45f5a0cf37,0
1cc01014a3c548ae9ed536b15b5a3238,2
14a13394812d4613a69d82014616fcbf,0
b997ea8cdae848638ec185d7985e7930,0
a1e8cc33dca847fa9e1b2fc5cdebd712,0
4e66639ec571440c972a7d4c81ef848b,1
daf7992a1e1b4de3b46385d2756226fd,0
4a06e4171c4b4d6c9b497f3d9e219c34,1
e10f4c85a4034850823f7336a9be9b1e,0
6b57ac2ab961457d853113a17d6037d8,1
185a24aa5c86434b9a7bba4c8b9e64ca,2
ee732d7b3c0f4f808c6d922501421418,2
364e25b31c874ccca102970072bb1dba,0
615fc4f6d1ff475e9d19d041147a0a95,1
0d5f5f78ab5e4af1a8a6ec25f8e72a50,1
961c923aff5f4edea100e0915d6d2962,0
06f7e15b69a84c9db633a0d93b13f33f,1
c55de334e352438596686e88f2b695b7,0
175c4865672145ca9132df8334a5fc4c,0
76a5b005187a422eba50e4460e9070e4,0
7a2de4cff65f47e38b77166105229af5,2
b62e45ef40774b0b8ccd997fa45a0b5e,1
ec169255002041fabfee0c7512305b0e,1
ba37ddcfee754db58e260b10d549afcb,1
5e25c5366eec49d1b9a8c8c030938ae3,0
cabfde58509047949522ea764fd23fd5,0
d360ed4d8efb4e63b66a3f0625588c2d,1
a64ddf9ae53b47e18cdfc3f765acee47,0
bf75b79d296948d3a1b6e8464dd4c2bd,0
63b2f8159c2849ffa23916d34d338e6b,1
766218e4b30e4d038ac2693d608ac316,0
9c9e6af672604eff8dd04de1886a65ef,1
f4c55f15e23a4e3dbce6a199e574296b,0
b697161920474f9fb8cb004dab4b5591,4
b5fd4e0a707f4d44ac6ef38d06f1a5c5,0
577e65a645d24f14975fa3e4181532f1,0
3233bb0531a04cfc888b029202fd820d,0
77ecee0ee74d4edd8f93324f551bfdff,0
abca691339b4446ebf72626c0be3a624,0
809e7e025fd8433e999ba577c510b2ba,0
36c70e936f54468ca2b66dc95836faae,0
46906be1684b4dacb2b87b9fd5262ee7,0
2da4743d3e6a4d419bf8a5f78d3fefe4,0
363c44d2d0a54fa7919a313ab5d74c51,0
09f01358cdf448b587accfec6ea6be98,0
65cf8d00f0774cb28614125a0d836dbd,0
de23222956564545b367d4d73c0fecb2,0
2252f93aae494eeda16b1761e7e9a763,0
3c9328ff4c5145f08da3984ade3f0e1d,0
d4afa32c23a840ba85c2e6fdc1ea7eda,0
1cb35b24225d4586b27e0e33973716a9,0
6804546f9a384cabab32bb83df7d7333,2
2d4cef213ed74d229c4a1e16b64f1da2,0
1954346a0c2c49c195ff8a5b048505f5,0
1363ab9b9418493181f83b56be25d6b5,0
30795b027af64ff4902bf0d1c61d6935,1
1409dd90c80c4ca7ad91112b15e7e30f,0
dabbf9dc1a5c48b59e9f97ba2442b0f8,0
8bbc800e587643808792e2578e194bba,0
f08462376ace4febb28af139e2f47904,0
58ae8a1206f54e5fbae3f5e97c2c8723,2
2a472a7b8b4a44428ab2ee26a562da2e,1
28e3537cfa804b1a9957195227cdd316,1
f7d983b3d81f4f0dba98daa5e4f47e6e,1
7910dc5d4c3742739402fcbd850118f9,1
784eb755370f44b6b12fadabc56964cb,1
48594bf0cda64aae81f4a762125a1e65,1
d7ee2873c61b44e5bb4dd738dd702f15,1
759ae8b438d44ede856bb6bfcffab0f1,0
921941f49f7b475eb7facbe8a7150240,0
641aa3895ca34ceeb85869d22b407cd2,0
a68aaa1f072e49b9b545b779a740bbfc,0
61aebbd87f41468b8729c842073feccf,2
520234889f2242dd85dfcee27a0f1838,1
ed328b40426f414586ca32968e6aed12,0
475da642c77e4b049a660ba83728a70f,0
922aabd74d8d4003a28f6a1e1cb9b7be,0
59925df0596c4fdba97abe671e9fc9bf,2
8f54a862db94422a991d9a71541774c7,0
ba4e9928a8044ef799dd3ec0729d0bd8,0
9ee437969f9d42d3a54d51d5638bbce4,1
d35c1e2dd1914f7e9f66b9de2d3f7f77,1
8e35a9e7d037491b972d6b503dfc0277,1
9937365ff05e4dbc9eed8224a1240ae6,1
dd38d2b21d9c494aa376021d0c2f3436,0
d28172527c614564bf65f13d0ad03f96,1
19c14038f62b46d5af47afe4ad2eab1f,0
002c0f32fa704a8f92b2c352abd7b8e9,0
96e194ff7fe042ce806f2026c5e4bb5f,0
bc0d2dab7f744e51a227a97ec7d6f8a4,0
d4cdf603413b49d499353d573688e7ad,1
7854e8c89323433ea4cd13b1b38bd19f,0
b60d5cf481124a34a443f97c24b76b76,0
c7b6feb9859d4c409d2ddf37c689f1cd,1
3896ddc90e7443b4abc0ab791f902cd9,0
19504bae817548b596fd5532c58e7dcc,1
47bcfed496784c74ad81b5a3f29c1f9c,0
d1be1fff7ed2468ca7fdd2747494a4e2,0
33bb09fba46b4d0e8a9a58094b21663f,0
67dd2b3b48cc487d80659877022d0a0f,3
9e3a07066b5a4c01b49192333517c9e1,2
3778cefe99f44b569af0eaa8c51be398,0
8be714da197246cf8454e464c750bda3,0
6899339cd3574ee9bc53bb5269709da8,1
24517e4102864c4a8083dce24c8b1278,0
45f37c76acaa40189985873f1dcbfb17,0
78b24429801f4a929c6f50aa1f8b6fe3,1
8833520cda0e4ca18e688cf8f10bad6b,2
18555fc64add4a67b5f33d174121ee8a,2
46870edc28b34877bbd6ce9b64a72bd6,1
d80ef8abb80247caa63a77eb2dc01188,0
65097825b7e545ca9b21549ac05555b9,0
de8e9bc7d6174ba7a12ed1b7ac760a63,1
d45a82028acd45f5b952854c59a3dfad,0
65b1e64c398b4a8898a6c6efdf93a4b3,1
6c34cf241c18468db3ce99a166ca5756,0
8ef457705fb049faa9110631cec38973,0
239946f061a54bffbefa8239e6e896f9,1
dc85e7b261eb4fa78824258c7f8d3d64,0
692444ded2344e76862633ab0fdde1be,0
9155a9ff37ac4c3d8e8fd9529ec466b9,0
ec9a9fcda08c47efbac28dd8c1b1e891,2
d17e186412be4f849b9b415b169b435b,2
44caed34798f4bf7a517170ced202be7,1
7e0af4785fc14ae28d9b5c79ca5e69da,1
a334b4d142d24cbf9ea92b558d261963,0
50c5e38fc8b740a7843f0441587fd2d3,0
256ecf1eff8f42dea8d429e39cf3067a,2
d9e89cf8e4c04c94b121ce85f8fd4f0b,1
5233881d6c164829b772392e956240a3,2
308cfe8aa2994f849eb51edbc89bb3b9,0
758b3486305d407e9ef89a0adc8528c1,0
5f45180c284d471fb7132dad9bc213d3,0
2e6b81af336543cc81c3207b0a5ab2b5,0
c2c9c417291e46d3805e2b77668d86c7,2
2468c39bea3e43ae99e645d028ba693f,1
895c4c1fe3ce4b7ca41cc176b0276229,0
5e704c5234444e0a94000850fed74452,1
160a6b8fae894f54b955f5e7d89707fb,2
2294fea2539b40a5a0539a6b5dcc6424,1
ab067865d588433cb56976ba228c6e8f,0
f32d9686cbff4676b6380f8d79715d7a,0
89cb80e5dedd4277b6442e0d3c948c2e,0
2fb3f3fa4e7d4f988e71d5439119a99c,1
f97d852077b945338cfa09daabfa9230,1
69d55d832cb5435d8f994a984d80c53e,0
13c461bd03d54dba864c5fbb45222d4a,0
21bb8c053c3542b68c12c10f121e3325,1
71e5cef17c17493ca4d3170a5706b86e,0
bec3ed46978146b7b295efc29cc8e41d,0
52bb312c7b754e318584629b30390649,3
5a2d8286ce1743688dc231f1e52c3381,0
a9ef8e444e8a4c118b78682b1d06559d,0
69facf0512dd4932b34e7b9b2aa99c77,0
6116062d7fc548998f9d46a6227fb20a,0
f9f25892e80748768a317d8f1f1b7bb3,0
30bd16aea1f447e5aff56856748477f8,0
d76b9b0aea074d9196150e4cfc682c6e,0
6cccd5d012484a11998362fee8277082,0
308d7e30500247698e17698ca9bac6ec,0
22efdff364d84513b150f1a22e649532,0
b25e46b7e6ae428fa798ba3d7b2fbcd1,3
a7f06e75d93945648a52f4bb0504faad,1
8beb22247b3c4192b544eb3c23a784a7,2
988651988b25463fba2b1859e2eb0a0c,1
7faa36ccc66d4c4a918092b11b850881,2
c43c321ebb1d487bae57e59f877a8a4d,2
f726a9287fa74d3a9e61f027ca387056,1
a528a2806f344dd28239ffcefbffda4d,1
9dcc9423f1e0461a8675129e6dfed7b9,0
5d33e8aee928491f9403d5ace3603bd2,3
70e2c36654814f0881d2c4dbe81e0052,0
01d8630c9447423c936581719fa57b17,0
62e5b64473754906a990d37cbd460bc6,1
91a43db334524fe8842ebacdc2f3b043,0
2d63f5a63b0b496480a1c579bb9b867b,1
8e2cafac94cd42689b72d34067c3199b,0
34bd808b206e4d8db55c045a70fb45a2,0
2fe646c40b254a4a937a2315e3aff33d,1
1ceeb0169c694b72bd6b1e07d46e0379,0
b8aab0829ab5457faf930d2efcb95a02,0
cea2e95570b240d998b90f72b7ef3d65,4
f0f0ba96a4be432d9171beea530ee0cf,0
8fb7f1a963164271ac4c940234f2e1c8,0
c7065843b0d14aa4858708ee43409dd1,0
081e3dcb6e554616a04c986eadc5a5c2,1
da3face4e962498a884abaaf331ee4d1,1
a500c3aa619a4317af17cd46ac4079ac,0
52d0138341294cfbaf38cb746d8bc6ca,1
1a3c62a350cd45ed80579840fe4d883d,0
4c94e07263064812a47617ada3ffc532,0
ffd6fcd0bf73486ca76f422f4d1512f9,0
70628023516049d6a9d8d908cf892ea5,0
8842c94230b248418862ff330c4111ca,1
3bd7ba16d52643b596c3d6beaba71f8d,0
dd6752a475d84c0eab5f7733097cd48d,2
12fa38d3cc1b49ac8f41763383a1ac01,2
260f236a8b7d4209bd0552fafa3ccf3f,1
14906fedfe64458a9687ae0157dcb861,1
eab7972278d64ba483980939256dcf01,0
d0a133c1dfea4363a771b5bc50e471e9,0
d298264a6d2a42fc81f426639f42a4e3,1
0f3d518e7b164d9ca06fa8d1bbe4b408,0
f8b4687f6afe41638fe473e5e7a01895,0
eb637e7780a24c2ebd6a137e9e60bce7,0
5ed6460332864e3f948c748689f1f33d,0
284a12c77772437a99fe9d923c3b3d09,0
f9a8e5e44d274b6486b8b0c6af5e3d79,0
0b8d1cb9309242fe88df9658138caca5,1
6650e5e811e94ccabca2ed84d313a087,0
07dd1b3414814c7a9ace4c017d25a829,0
9d39b8754d0445ffaa35ab7e2540e148,1
bdf39fdea0e3485e914b5909204371a0,1
97d7158b66374a1789edfbc65bfab22c,0
c67044f85d4d4696b9f0d9ac4a31d18f,0
21ac2133ab714ab28ff3b73720d35ce0,0
098f8a8e7d3c4715969541225b71047e,0
dfa41bce40c64ee2a0d3f262b500f5fb,0
7ce4683a61464c0d8f345eaa50284a97,1
0924859a5e944389904d6dfe6a081b46,0
8f14846825cb458896a10ad7e54dfc52,0
15f2f5a5a3454fe88be5893f94727a54,0
3e72637383c747289e192c9a1cfd7b17,0
68900b9fbcc8466ca8ca4c258bf9db90,1
210e8dd787fa468595ed6f78bb0a4c6b,0
6b3cd28241f14893a8dc4e6cea814a0e,3
b418dcd14f0c446f886ab7db00965c73,1
6d31b919604d40fe879c4c104486666d,1
017a24165f904f86a890a08e45547373,2
cb740ce0053d4958bf76a113233ad01d,2
aded28850213473ab72706362f233cf1,1
fcbdb8568b6f462dabe208a989514d6e,0
ae3aca77627845f2af16bcef4f35b5cc,1
dcb2f6a3ed37438bb8c4871979e3004c,0
33109b9f124d45a4a8523e06b2b182cf,0
8ad7f351125a462cb05d8fade44e1431,1
873f2703c9b34395a679b2c7065b7ac6,1
ef649fe8b10a4c1b88dab147c44cf3d1,0
55e494bc3edd4c7ab2ed63b51c31b856,1
679a443651a84eb285afc38d43072ab0,1
c895cda0b7ea4acf9ffbf35688bc7cff,0
e1dee9ef266045dd988b758ab27ea87c,0
7b1a769a4a974b348553516431d47c39,0
db493c13398642f78d242bb53865a71c,0
fb48bae24a5e4983b480e743e58351fc,2
735bb831bbc2454391b7dfc598d21d51,0
9ef27171d3ca48868c9741673bccce37,1
3391088862474aeba94b06646565fb68,0
